id,gene,description
cg07810522,SPRN,shadow of prion protein [Source:HGNC Symbol;Acc:HGNC:16871]
cg07810884,TPM4,tropomyosin 4 [Source:HGNC Symbol;Acc:HGNC:12013]
cg07813370,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1 [Source:HGNC Symbol;Acc:HGNC:5270]
cg07819987,CCPG1,cell cycle progression 1 [Source:HGNC Symbol;Acc:HGNC:24227]
cg07831164,NUBP1,nucleotide binding protein 1 [Source:HGNC Symbol;Acc:HGNC:8041]
cg07844738,PTGIR,prostaglandin I2 receptor [Source:HGNC Symbol;Acc:HGNC:9602]
cg07847949,CHD7,chromodomain helicase DNA binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20626]
cg07850832,WDR70,WD repeat domain 70 [Source:HGNC Symbol;Acc:HGNC:25495]
cg07853084,KLF5,Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]
cg07855525,TAF3,TATA-box binding protein associated factor 3 [Source:HGNC Symbol;Acc:HGNC:17303]
cg07883956,PDE8A,phosphodiesterase 8A [Source:HGNC Symbol;Acc:HGNC:8793]
cg07932300,HECA,hdc homolog, cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:21041]
cg07940585,RPS19,ribosomal protein S19 [Source:HGNC Symbol;Acc:HGNC:10402]
cg07954497,ZNF780A,zinc finger protein 780A [Source:HGNC Symbol;Acc:HGNC:27603]
cg07973390,CDKN2AIP,CDKN2A interacting protein [Source:HGNC Symbol;Acc:HGNC:24325]
cg07984168,SHISA2,shisa family member 2 [Source:HGNC Symbol;Acc:HGNC:20366]
cg08003613,FLJ42709,NA
cg08060512,AP4E1,adaptor related protein complex 4 epsilon 1 subunit [Source:HGNC Symbol;Acc:HGNC:573]
cg08095532,PSMA4,proteasome subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]
cg08120044,BACE2,beta-site APP-cleaving enzyme 2 [Source:HGNC Symbol;Acc:HGNC:934]
cg08129583,GYPC,glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]
cg08143011,MRPS35,mitochondrial ribosomal protein S35 [Source:HGNC Symbol;Acc:HGNC:16635]
cg08146221,PTMS,parathymosin [Source:HGNC Symbol;Acc:HGNC:9629]
cg08147094,HLA-DOA,major histocompatibility complex, class II, DO alpha [Source:HGNC Symbol;Acc:HGNC:4936]
cg08151731,FBN1,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603]
cg08181646,SIK2,salt inducible kinase 2 [Source:HGNC Symbol;Acc:HGNC:21680]
cg08217910,TMEM37,transmembrane protein 37 [Source:HGNC Symbol;Acc:HGNC:18216]
cg08245509,SCYL3,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285]
cg08250444,EFNA1,ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]
cg08365388,SASH1,SAM and SH3 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19182]
cg08398452,GLRX2,glutaredoxin 2 [Source:HGNC Symbol;Acc:HGNC:16065]
cg08412316,MTMR2,myotubularin related protein 2 [Source:HGNC Symbol;Acc:HGNC:7450]
cg08413657,BAT2,NA
cg08421983,AP2M1,adaptor related protein complex 2 mu 1 subunit [Source:HGNC Symbol;Acc:HGNC:564]
cg08479976,LRRC8D,leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]
cg08495827,ZCCHC24,zinc finger CCHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]
cg08523505,ATXN1,ataxin 1 [Source:HGNC Symbol;Acc:HGNC:10548]
cg08532057,NUPL1,NA
cg08539179,LOC100130093,NA
cg08572679,JMJD5,NA
cg08604960,ADAM19,ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]
cg08612187,ANKRD42,ankyrin repeat domain 42 [Source:HGNC Symbol;Acc:HGNC:26752]
cg08624472,ARPC1B,actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]
cg08639244,ATP5SL,NA
cg08655844,VOPP1,VOPP1, WBP1/VOPP1 family member [Source:HGNC Symbol;Acc:HGNC:34518]
cg08691775,NDRG1,N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]
cg08701609,DONSON,downstream neighbor of SON [Source:HGNC Symbol;Acc:HGNC:2993]
cg08706575,UBASH3B,ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]
cg08729135,PDE9A,phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]
cg08861493,MCAM,melanoma cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6934]
cg08884094,PGAM5,PGAM family member 5, mitochondrial serine/threonine protein phosphatase [Source:HGNC Symbol;Acc:HGNC:28763]
cg08885100,MTFMT,mitochondrial methionyl-tRNA formyltransferase [Source:HGNC Symbol;Acc:HGNC:29666]
cg08889373,ACOT7,acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]
cg08890828,C5orf30,chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]
cg08893109,CYTH3,cytohesin 3 [Source:HGNC Symbol;Acc:HGNC:9504]
cg08898775,ADAM10,ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]
cg08919846,KIAA0495,NA
cg08923450,HEY2,hes related family bHLH transcription factor with YRPW motif 2 [Source:HGNC Symbol;Acc:HGNC:4881]
cg08940001,MAPRE3,microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]
cg08975724,FLJ10661,NA
cg08998501,ZNF615,zinc finger protein 615 [Source:HGNC Symbol;Acc:HGNC:24740]
cg09023593,FAM102A,family with sequence similarity 102 member A [Source:HGNC Symbol;Acc:HGNC:31419]
cg09102714,AARS,alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]
cg09110402,PREX1,phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]
cg09117826,SNX14,sorting nexin 14 [Source:HGNC Symbol;Acc:HGNC:14977]
cg09142020,AGAP1,ArfGAP with GTPase domain, ankyrin repeat and PH domain 1 [Source:HGNC Symbol;Acc:HGNC:16922]
cg09144709,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:799]
cg09157727,NR2F2,nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
cg09162146,ARHGAP29,Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]
cg09164955,ADO,2-aminoethanethiol dioxygenase [Source:HGNC Symbol;Acc:HGNC:23506]
cg09169255,SPR,sepiapterin reductase [Source:HGNC Symbol;Acc:HGNC:11257]
cg09177949,TTLL12,tubulin tyrosine ligase like 12 [Source:HGNC Symbol;Acc:HGNC:28974]
cg09192801,ZDHHC17,zinc finger DHHC-type containing 17 [Source:HGNC Symbol;Acc:HGNC:18412]
cg09255124,TTC17,tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]
cg09333481,AGPAT9,NA
cg09336988,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681]
cg09339476,ACCS,1-aminocyclopropane-1-carboxylate synthase homolog (inactive) [Source:HGNC Symbol;Acc:HGNC:23989]
cg09356509,PEAR1,platelet endothelial aggregation receptor 1 [Source:HGNC Symbol;Acc:HGNC:33631]
cg09373727,PTP4A2,protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:HGNC:9635]
cg09386954,FXYD5,FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]
cg09444392,GFPT2,glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]
cg09444439,UBR2,ubiquitin protein ligase E3 component n-recognin 2 [Source:HGNC Symbol;Acc:HGNC:21289]
cg09462826,FADS1,fatty acid desaturase 1 [Source:HGNC Symbol;Acc:HGNC:3574]
cg09501892,SRM,spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]
cg09516604,LRRC37B2,NA
cg09566763,ATP1B2,ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]
cg09569869,FAM109B,family with sequence similarity 109 member B [Source:HGNC Symbol;Acc:HGNC:27161]
cg09582042,GPR180,G protein-coupled receptor 180 [Source:HGNC Symbol;Acc:HGNC:28899]
cg09615521,ZW10,zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]
cg09657262,PPFIA1,PTPRF interacting protein alpha 1 [Source:HGNC Symbol;Acc:HGNC:9245]
cg09659443,SKP1,S-phase kinase associated protein 1 [Source:HGNC Symbol;Acc:HGNC:10899]
cg09668408,STK32C,serine/threonine kinase 32C [Source:HGNC Symbol;Acc:HGNC:21332]
cg09763839,CPEB2,cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]
cg09766323,TMEM222,transmembrane protein 222 [Source:HGNC Symbol;Acc:HGNC:25363]
cg09790829,BACH2,BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]
cg09822001,APOA1BP,NA
cg09835675,ZNF747,zinc finger protein 747 [Source:HGNC Symbol;Acc:HGNC:28350]
cg09874600,TRIP4,thyroid hormone receptor interactor 4 [Source:HGNC Symbol;Acc:HGNC:12310]
cg09887007,FLT1,fms related tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]
cg09953959,TRAPPC9,trafficking protein particle complex 9 [Source:HGNC Symbol;Acc:HGNC:30832]
cg09984370,ZNF567,zinc finger protein 567 [Source:HGNC Symbol;Acc:HGNC:28696]
cg10010922,GOLGA5,golgin A5 [Source:HGNC Symbol;Acc:HGNC:4428]
cg10057295,STK24,serine/threonine kinase 24 [Source:HGNC Symbol;Acc:HGNC:11403]
cg10059450,RBM4,RNA binding motif protein 4 [Source:HGNC Symbol;Acc:HGNC:9901]
cg10071929,CIZ1,CDKN1A interacting zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:16744]
cg10118968,YPEL2,yippee like 2 [Source:HGNC Symbol;Acc:HGNC:18326]
cg10225525,FUT8,fucosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4019]
cg10253484,SCAMP2,secretory carrier membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:10564]
cg10258419,TMEM22,NA
cg10341935,CLTC,clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
cg10418598,SNX33,sorting nexin 33 [Source:HGNC Symbol;Acc:HGNC:28468]
cg10425506,RPS23,ribosomal protein S23 [Source:HGNC Symbol;Acc:HGNC:10410]
cg10447615,CLCC1,chloride channel CLIC like 1 [Source:HGNC Symbol;Acc:HGNC:29675]
cg10491648,WDR54,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]
cg10495758,DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2 [Source:HGNC Symbol;Acc:HGNC:2966]
cg10563588,RASA3,RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]
cg10570177,C9orf7,NA
cg10593256,ZNF700,zinc finger protein 700 [Source:HGNC Symbol;Acc:HGNC:25292]
cg10596483,JRK,Jrk helix-turn-helix protein [Source:HGNC Symbol;Acc:HGNC:6199]
cg10603800,C17orf62,chromosome 17 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:28672]
cg10638118,TMBIM6,transmembrane BAX inhibitor motif containing 6 [Source:HGNC Symbol;Acc:HGNC:11723]
cg10666906,GOLGA4,golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]
cg10668980,KIAA1274,NA
cg10679277,ETS1,ETS proto-oncogene 1, transcription factor [Source:HGNC Symbol;Acc:HGNC:3488]
cg10713134,ZBTB17,zinc finger and BTB domain containing 17 [Source:HGNC Symbol;Acc:HGNC:12936]
cg10714403,AKAP1,A-kinase anchoring protein 1 [Source:HGNC Symbol;Acc:HGNC:367]
cg10822593,SFRS12,NA
cg10825293,GLI4,GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]
cg10842095,TIMELESS,timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]
cg10864501,POLDIP3,DNA polymerase delta interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23782]
cg10932427,LNPEP,leucyl and cystinyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:6656]
cg10999598,PHAX,phosphorylated adaptor for RNA export [Source:HGNC Symbol;Acc:HGNC:10241]
cg11014109,NARS2,asparaginyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26274]
cg11022985,AZI2,5-azacytidine induced 2 [Source:HGNC Symbol;Acc:HGNC:24002]
cg11056045,PPIA,peptidylprolyl isomerase A [Source:HGNC Symbol;Acc:HGNC:9253]
cg11057897,APC,APC, WNT signaling pathway regulator [Source:HGNC Symbol;Acc:HGNC:583]
cg11062095,C5orf15,chromosome 5 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:20656]
cg11081723,PANK2,pantothenate kinase 2 [Source:HGNC Symbol;Acc:HGNC:15894]
cg11094492,HSPA1B,heat shock protein family A (Hsp70) member 1B [Source:HGNC Symbol;Acc:HGNC:5233]
cg11197418,SUCLG2,succinate-CoA ligase GDP-forming beta subunit [Source:HGNC Symbol;Acc:HGNC:11450]
cg11210813,SRC,SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]
cg11250576,HSPA4,heat shock protein family A (Hsp70) member 4 [Source:HGNC Symbol;Acc:HGNC:5237]
cg11263624,ZNF76,zinc finger protein 76 [Source:HGNC Symbol;Acc:HGNC:13149]
cg11304457,CCNE1,cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]
cg11306428,ZNF784,zinc finger protein 784 [Source:HGNC Symbol;Acc:HGNC:33111]
cg11320084,RNF2,ring finger protein 2 [Source:HGNC Symbol;Acc:HGNC:10061]
cg11372683,CNOT8,CCR4-NOT transcription complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:9207]
cg11373746,ALDH9A1,aldehyde dehydrogenase 9 family member A1 [Source:HGNC Symbol;Acc:HGNC:412]
cg11418783,LAD1,ladinin 1 [Source:HGNC Symbol;Acc:HGNC:6472]
cg11421255,ANXA2,annexin A2 [Source:HGNC Symbol;Acc:HGNC:537]
cg11452221,GEFT,NA
cg11466815,SLC38A9,solute carrier family 38 member 9 [Source:HGNC Symbol;Acc:HGNC:26907]
cg11494123,PC,pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]
cg11582558,ANKRD46,ankyrin repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:27229]
cg11609366,RPL8,ribosomal protein L8 [Source:HGNC Symbol;Acc:HGNC:10368]
cg11609571,PRELID2,PRELI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28306]
cg11634612,UBE2V2,ubiquitin conjugating enzyme E2 V2 [Source:HGNC Symbol;Acc:HGNC:12495]
cg11660018,PRSS23,serine protease 23 [Source:HGNC Symbol;Acc:HGNC:14370]
cg11671771,PLEKHO2,pleckstrin homology domain containing O2 [Source:HGNC Symbol;Acc:HGNC:30026]
cg11737403,ZNF460,zinc finger protein 460 [Source:HGNC Symbol;Acc:HGNC:21628]
cg11743054,SLC9A1,solute carrier family 9 member A1 [Source:HGNC Symbol;Acc:HGNC:11071]
cg11750183,C9orf40,chromosome 9 open reading frame 40 [Source:HGNC Symbol;Acc:HGNC:23433]
cg11753033,PER3,period circadian regulator 3 [Source:HGNC Symbol;Acc:HGNC:8847]
cg11915090,LYSMD3,LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969]
cg11917694,STAMBPL1,STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]
cg11949328,PGBD2,piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:HGNC:19399]
cg11963595,IDH2,isocitrate dehydrogenase (NADP(+)) 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:5383]
cg11965365,C14orf2,NA
cg11984719,GOPC,golgi associated PDZ and coiled-coil motif containing [Source:HGNC Symbol;Acc:HGNC:17643]
cg12000587,C17orf79,NA
cg12009138,RAB1A,RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]
cg12033781,ADAR,adenosine deaminase, RNA specific [Source:HGNC Symbol;Acc:HGNC:225]
cg12047012,RGS2,regulator of G protein signaling 2 [Source:HGNC Symbol;Acc:HGNC:9998]
cg12053762,RIC8B,RIC8 guanine nucleotide exchange factor B [Source:HGNC Symbol;Acc:HGNC:25555]
cg12120300,KCNQ1,potassium voltage-gated channel subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:6294]
cg12138346,CASP9,caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]
cg12147799,HKR1,HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:HGNC:4928]
cg12193731,ACVRL1,activin A receptor like type 1 [Source:HGNC Symbol;Acc:HGNC:175]
cg12240637,LSM12,LSM12 homolog [Source:HGNC Symbol;Acc:HGNC:26407]
cg12277145,DCAF8,DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]
cg12291552,GOLIM4,golgi integral membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:15448]
cg12311346,C5orf35,NA
cg12316475,APBA1,amyloid beta precursor protein binding family A member 1 [Source:HGNC Symbol;Acc:HGNC:578]
cg12327342,CENPH,centromere protein H [Source:HGNC Symbol;Acc:HGNC:17268]
cg12403698,C10orf84,NA
cg12506121,BCDIN3D,BCDIN3 domain containing RNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:27050]
cg12520919,RPL28,ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]
cg12531003,ZNF580,zinc finger protein 580 [Source:HGNC Symbol;Acc:HGNC:29473]
cg12591454,TRDMT1,tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]
cg12592908,MTCH1,mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]
cg12623145,ANKRD36,ankyrin repeat domain 36 [Source:HGNC Symbol;Acc:HGNC:24079]
cg12638871,RUVBL1,RuvB like AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:10474]
cg12651761,LLGL1,LLGL1, scribble cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:6628]
cg12712768,HNF1A,HNF1 homeobox A [Source:HGNC Symbol;Acc:HGNC:11621]
cg12728958,SGK196,NA
cg12781915,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:28867]
cg12784766,CYTH1,cytohesin 1 [Source:HGNC Symbol;Acc:HGNC:9501]
cg12801082,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
cg12805727,TNKS2,tankyrase 2 [Source:HGNC Symbol;Acc:HGNC:15677]
cg12824246,CTDSPL,CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]
cg12847584,C20orf111,NA
cg12876594,NPR2,natriuretic peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:7944]
cg12933162,COL15A1,collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]
cg12995160,STK3,serine/threonine kinase 3 [Source:HGNC Symbol;Acc:HGNC:11406]
cg13030908,MAD2L2,mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]
cg13031679,TBCCD1,TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]
cg13072241,GPR126,NA
cg13140267,SNRNP200,small nuclear ribonucleoprotein U5 subunit 200 [Source:HGNC Symbol;Acc:HGNC:30859]
cg13150344,CHKA,choline kinase alpha [Source:HGNC Symbol;Acc:HGNC:1937]
cg13179880,AKR1A1,aldo-keto reductase family 1 member A1 [Source:HGNC Symbol;Acc:HGNC:380]
cg13262752,YIPF1,Yip1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:25231]
cg13357455,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:24474]
cg13361703,TMEM20,NA
cg13413755,NFIL3,nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]
cg13430450,ABCA1,ATP binding cassette subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:29]
cg13451370,DHX8,DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]
cg13452386,NUDT8,nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]
cg13462028,RAB31,RAB31, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9771]
cg13499022,WDR85,NA
cg13508391,TEAD4,TEA domain transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:11717]
cg13559144,DDX55,DEAD-box helicase 55 [Source:HGNC Symbol;Acc:HGNC:20085]
cg13563405,ASAH1,N-acylsphingosine amidohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:735]
cg13603099,RASSF4,Ras association domain family member 4 [Source:HGNC Symbol;Acc:HGNC:20793]
cg13619163,SLC22A15,solute carrier family 22 member 15 [Source:HGNC Symbol;Acc:HGNC:20301]
cg13639157,WDR34,WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]
cg13648117,TMEM141,transmembrane protein 141 [Source:HGNC Symbol;Acc:HGNC:28211]
cg13652887,TRIM3,tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]
cg13663912,RAD23B,RAD23 homolog B, nucleotide excision repair protein [Source:HGNC Symbol;Acc:HGNC:9813]
cg13670833,KCNC3,potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]
cg13679077,TOMM7,translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]
cg13690989,MEF2C,myocyte enhancer factor 2C [Source:HGNC Symbol;Acc:HGNC:6996]
cg13691108,PPP1R16B,protein phosphatase 1 regulatory subunit 16B [Source:HGNC Symbol;Acc:HGNC:15850]
cg13722619,CDCP1,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]
cg13761440,MPPED2,metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]
cg13810556,RPL37A,ribosomal protein L37a [Source:HGNC Symbol;Acc:HGNC:10348]
cg13852791,BCL2L1,BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]
cg13913149,ADRBK1,NA
cg13913907,SNHG5,small nucleolar RNA host gene 5 [Source:HGNC Symbol;Acc:HGNC:21026]
cg13931707,MED18,mediator complex subunit 18 [Source:HGNC Symbol;Acc:HGNC:25944]
cg13931999,HINT2,histidine triad nucleotide binding protein 2 [Source:HGNC Symbol;Acc:HGNC:18344]
cg13951797,TRAF7,TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]
cg13964184,VAV2,vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
cg13993179,RALBP1,ralA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9841]
cg13999188,WIPF1,WAS/WASL interacting protein family member 1 [Source:HGNC Symbol;Acc:HGNC:12736]
cg14018231,TIFA,TRAF interacting protein with forkhead associated domain [Source:HGNC Symbol;Acc:HGNC:19075]
cg14035550,ATP6V1C2,ATPase H+ transporting V1 subunit C2 [Source:HGNC Symbol;Acc:HGNC:18264]
cg14061503,TSC1,TSC complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:12362]
cg14067834,SUZ12P,NA
cg14081599,PDCD5,programmed cell death 5 [Source:HGNC Symbol;Acc:HGNC:8764]
cg14120088,KIAA1715,NA
cg14171986,TRIM68,tripartite motif containing 68 [Source:HGNC Symbol;Acc:HGNC:21161]
cg14239514,ZBTB26,zinc finger and BTB domain containing 26 [Source:HGNC Symbol;Acc:HGNC:23383]
cg14241672,SLBP,stem-loop binding protein [Source:HGNC Symbol;Acc:HGNC:10904]
cg14253939,RNF187,ring finger protein 187 [Source:HGNC Symbol;Acc:HGNC:27146]
cg14255158,FOSB,FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]
cg14261863,ELMO2,engulfment and cell motility 2 [Source:HGNC Symbol;Acc:HGNC:17233]
cg14271908,TFAM,transcription factor A, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11741]
cg14276242,ZNF594,zinc finger protein 594 [Source:HGNC Symbol;Acc:HGNC:29392]
cg14287565,ARPC5L,actin related protein 2/3 complex subunit 5 like [Source:HGNC Symbol;Acc:HGNC:23366]
cg14293614,TOMM5,translocase of outer mitochondrial membrane 5 [Source:HGNC Symbol;Acc:HGNC:31369]
cg14302936,GLIPR2,GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]
cg14370507,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585]
cg14391622,SLC12A8,solute carrier family 12 member 8 [Source:HGNC Symbol;Acc:HGNC:15595]
cg14417954,PRKCZ,protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]
cg14472148,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6 [Source:HGNC Symbol;Acc:HGNC:7701]
cg14515203,PRDX6,peroxiredoxin 6 [Source:HGNC Symbol;Acc:HGNC:16753]
cg14531530,LIMCH1,LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]
cg14610958,ANGEL2,angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]
cg14654385,FERMT3,fermitin family member 3 [Source:HGNC Symbol;Acc:HGNC:23151]
cg14688451,KALRN,kalirin RhoGEF kinase [Source:HGNC Symbol;Acc:HGNC:4814]
cg14737613,RANBP3,RAN binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9850]
cg14742079,CDC42EP1,CDC42 effector protein 1 [Source:HGNC Symbol;Acc:HGNC:17014]
cg14774677,HIP1,huntingtin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:4913]
cg14870223,WDR48,WD repeat domain 48 [Source:HGNC Symbol;Acc:HGNC:30914]
cg14908122,RNF10,ring finger protein 10 [Source:HGNC Symbol;Acc:HGNC:10055]
cg14961031,SETMAR,SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762]
cg14970096,TMCO1,transmembrane and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:18188]
cg15032393,ZNF8,zinc finger protein 8 [Source:HGNC Symbol;Acc:HGNC:13154]
cg15062795,ETV6,ETS variant 6 [Source:HGNC Symbol;Acc:HGNC:3495]
cg15128510,AURKC,aurora kinase C [Source:HGNC Symbol;Acc:HGNC:11391]
cg15153791,AGRN,agrin [Source:HGNC Symbol;Acc:HGNC:329]
cg15195763,ZNF787,zinc finger protein 787 [Source:HGNC Symbol;Acc:HGNC:26998]
cg15244129,C8orf83,NA
cg15252509,MALT1,MALT1 paracaspase [Source:HGNC Symbol;Acc:HGNC:6819]
cg15275890,SLC25A17,solute carrier family 25 member 17 [Source:HGNC Symbol;Acc:HGNC:10987]
cg15312298,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]
cg15337887,SLC30A5,solute carrier family 30 member 5 [Source:HGNC Symbol;Acc:HGNC:19089]
cg15355395,C1orf212,NA
cg15387943,MRPS36,mitochondrial ribosomal protein S36 [Source:HGNC Symbol;Acc:HGNC:16631]
cg15423872,FAM110B,family with sequence similarity 110 member B [Source:HGNC Symbol;Acc:HGNC:28587]
cg15585670,E2F3,E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]
